# Feed created for the Stratosphere Linux IPS
# Mantainer: Veronica Valeros <vero.valeros@gmail.com>
# type: can be domain or ip
# ioc: indicator
# description: name::reference
# type ioc description date_added
domain,16uu1e6k3j3nihuc6d6n0c6j0ieu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,174utqcr31cn293c6d6n0o6j0oeu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,18f5phqbdbg6etec26c0g12eu1.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,18shu72lull6bclce2q0b12eu1.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,19knepufjrml1r2347im.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1btcr12b62me0buden60ceudo1uv2f0i.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1c2u8q6l388no9uc6d6n0b6j02eu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1cghgocfgcik9p1cv6q3ru1i302vri.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1ch1ndtjj2u8mi5d6rswoiou0bovirsv.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1cou6odl4evsq2bde6vi0odsovertr2s.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1g2hg1educi6d87ce2q0o12eu1.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1g2hg1educi6d8fce2q0b12eu1.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1h14ptc2k6kdku238g90.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1ii9q1s7ut7pj88chom2v3o110ce2h.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1ii9q1s7ut7pj8tchom2v3o110ce2h.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1llms3vh0q0cb39dtsfd2cu7us0e12eu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1on45q99h4i7bg0cdae2sd02e2h.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1p792tkokdddis2ej1hu.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,1rulnov28l330v0dovirsvu10igi10ce.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,202jdr3e38aja16ohr63.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,21dh2sca90g78hqeen60ceudo1uv2f0i.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,23hrcr27nmgbbbud6d6n0t6j0teu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2788hsokf4b6lkadhom2v3o110ie2h.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,28phos6q9al7th2een60eeudo1uv2f0t.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2a0mm2rgtnibvqcj7mfu.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2attp7aog2oennljum7g.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2f9dj160un1hhpfde2q0b12eu1.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2o1rg9g07s6ihvsee6vi0gdsovertr2s.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2qnv7hr17ogjc27jj3hc.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2rn2ddllc4bmtjiet36huovz0ott30et.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2s1cbufjauhbd0cu5m9u.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2s8sii8387s2tm7g5olimhv.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2sn98d96h9pqmlcg0b6fih5.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2srhmkk1c9o6obcubmn4.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,2ur7sef75htrb36g4mtirh7.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,302v4ke4jdchpb5pl1f82ql.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3263jc0g7ka370tgmctjiev.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,32privobvbgsa6tum6ip.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,33eo1qm52g92kjufe2sd0o6isuif6vri.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,33htbkuqrq7maeofen60oeudo1uv2f0c.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,34mt9cm0kabp8mtun8gb.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,382ss75vrn3fr82fr08on621fio2v60e.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,38i66ek7kqmjq34fe6vi0odsovertr2s.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3dkshcl4115b13t24gu0.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3eppf9a5gmjktotjbjl0.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3gvl2qm6a9f8mu6euvj0ee2h.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3jn61ob016fliibe6d6n0t6j0oeu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3pst2fg3ikqnvlu2e1os.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3qb1266564omnctj0jtv.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3qlmpksnr42rimnng6q8bq9.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3t9jsarjucevpvnn36hjo4o.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,3udnedmk9tjc4g5gu8v8ie5.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,42gt7i0ndfa9p27jeb9iv5h.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,45au93jhhlc27i6iqi35.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,46aoda7k3kdgj07gds2n0e3uho1i2v0o.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,48ogl0etmirn5isge2sd0g6isuif6vri.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,48vt0ms1tvg0pvlfp2sji2v0ee25p.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,495osq5ajkq0eili8fh1.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,496e63kdh1cmvk7ierv9.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4981veqq1eqlq47iqvla.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4arnvku5cv86jicg4bn1.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4brcv81m4dt0b0mfco0ie2sd.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4dgve9oihjmhu1lobi3f95r.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4i7d1v6cs5hh2k5fe2q0i12eu1.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4i7rkgeqkrdb9jqf6d6n0i6j0teu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4kitqk1fcam64r6pqvkp.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4kt55bhq19atmu6ovv7fh5r.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4l43tilm5u4eh0bfeu1.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4ljug4v4fgur9gagvovrqr116326doiu.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4ltorald3spgu0kgds2n0o3uho1i2v0c.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4nhov953hla5vf6ogvlih5d.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4o1rlg2akbpbvj4f6d6n0o6j0beu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4og2ki2t8s31t6dfep60i12eu1.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4p5e97q4j6luiflppfs6.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4pnsqokvndbiuk6oofuf95l.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4qsqf06i5s04vi7gt3q8.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4t4bhjpfuvh8o3lur3if307.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4ti1q0hf7ems2v6gdfkp.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4tqj85ig0aa1756umogii07.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,4v1cc4cmvotped1fe2q0c12eu1.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,50rqa49can6scv93nldv.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,53to5l3lo2nud4ugce256u0te2h02us.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,56t21hjkejopieug6d6n0c6j0ceu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,58b8f8go25f04rpgc2d0be2h0gdj.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5agvobc70o2ivk95a6c4fr1.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5ba54io0m6ureoph5o63rscusi2vove0.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5cc19c6bgu6jn6fh00huauo0f1qtkgb4.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5ce289jle8jpoq2g6d6n0o6j0ceu.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5d6ehglhbk6gro4eml2s.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5dcihj4h4i6ig34erle9.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5dq72bpo2h9i304en78n.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5fbprol6v2o90d3ggg8tap.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5fl9k0dd4qlv4ibh5onr1oipe2hh0e12.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5ge5g8qdjcfbd11ge2q0e12eu1.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5h6ju6akl9urof936791.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5hccp8i2dn0pr5435gei.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5i1dfbdql2osardhds2n0i3uho1i2v02.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5iat8b7ub86lr0egcuveervisu10te2h.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5jb9cmvm9pjj8vlg261rs3e022st.appsync-api.eu-west-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5p72thpmihr3mo9fplc4eil.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5pm72cpodh9po04en1tn.appsync-api.us-west-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5qbtj04rcbp3tiq8bo6t.appsync-api.us-east-1.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5rc13g6esq4cumug711e.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5vd09ek9rbd8r99gh.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
domain,5vsivtapld93b9ggoid60bfj0bvri.appsync-api.us-east-2.avsvmcloud.com,bambenek::solarwind::https://raw.githubusercontent.com/bambenek/research/main/sunburst/uniq-hostnames.txt,2020/12/14
